assay_name	compound_pubchem_cid	assay_outcome	cid	smiles
tox21-mitotox-p1	CID_10607	1	10607	COc1cc(cc(OC)c1OC)[C@H]3[C@H]2C(=O)OC[C@@H]2[C@@H](O)c4cc5OCOc5cc34
tox21-mitotox-p1	CID_71414	1	71414	CC(=O)OCC(=O)[C@@]4(OC(C)=O)[C@@H](C)C[C@@H]3[C@]4(C)C[C@H](O)[C@@]2(F)[C@H]3C[C@H](F)C1=CC(=O)C=C[C@@]12C
tox21-mitotox-p1	CID_60934	1	60934	CS(=O)(=O)O.NC(=O)C[C@H](NC(=O)c1ccc2ccccc2n1)C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CN4C[C@H]5CCCC[C@H]5C[C@H]4C(=O)NC(C)(C)C
tox21-mitotox-p1	CID_7381	1	7381	Oc1ccc(cc1O)C(C)(C)C
tox21-mitotox-p1	CID_4509	1	4509	O=[N+]([O-])c2ccc(/C=N/N1CC(=O)NC1=O)o2
tox21-mitotox-p1	CID_8425	1	8425	Oc2ccc(Cl)cc2Cc1ccccc1
tox21-mitotox-p1	CID_5991	1	5991	Oc3cc4CC[C@@H]2[C@H](CC[C@@]1(C)[C@H]2CC[C@@]1(O)C#C)c4cc3
tox21-mitotox-p1	CID_5757	1	5757	Oc3cc4CC[C@@H]1[C@H](CC[C@]2(C)[C@@H](O)CC[C@@H]12)c4cc3
tox21-mitotox-p1	CID_22571	1	22571	CCC(CCCC)COC(=O)C(\C#N)=C(\c1ccccc1)c2ccccc2
tox21-mitotox-p1	CID_54360	1	54360	Cl.Clc1ccc(cc1)CC3=NN(C(=O)c2ccccc23)C4CCCN(C)CC4
tox21-mitotox-p1	CID_56463	1	56463	COc1ccc(cc1)C(=O)c3c4ccccc4n(CCN2CCOCC2)c3C
tox21-mitotox-p1	CID_28871	1	28871	O=C(O)Cc1sc(nc1c2ccc(Cl)cc2)c3ccccc3
tox21-mitotox-p1	CID_17756939	1	17756939	O=C2c1sc(Cl)cc1S(=O)(=O)N(C)C2C(=O)Nc3ccccn3
tox21-mitotox-p1	CID_6237	1	6237	Ic1cc(cc(I)c1O)C(=O)c2c3ccccc3oc2CC
tox21-mitotox-p1	CID_12938	1	12938	O=C2NC(=O)C(CC)(C(=O)N2C(=O)c1ccccc1)c3ccccc3
tox21-mitotox-p1	CID_4947	1	4947	Oc1cc(cc(O)c1O)C(=O)OCCC
tox21-mitotox-p1	CID_23705	1	23705	[Br-].C[N+](C)(Cc1ccccc1)CCCCCCCCCCCC
tox21-mitotox-p1	CID_5974	1	5974	[Br-].C[N+](C)(C)CCCCCCCCCCCCCCCC
tox21-mitotox-p1	CID_6540548	1	6540548	CC(=O)O[C@@H]1[C@H](C)[C@@H](OC)C=CO[C@@]6(C)Oc5c(C)c(O)c4c(O)c(NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@H]1C)c(/C=N/N2CCN(CC2)C3CCCC3)c(O)c4c5C6=O
tox21-mitotox-p1	CID_20906	1	20906	Oc1c(cc(Br)cc1Br)C(=O)Nc2cc(ccc2)C(F)(F)F
tox21-mitotox-p1	CID_5280757	1	5280757	O=C(OC)\C=C3\C[C@H]4C[C@]1(O)O[C@@H](C[C@H](OC(C)=O)C1(C)C)C[C@@H](O)CC(=O)O[C@H](C[C@@H]2C\C(=C/C(=O)OC)[C@H](OC(=O)\C=C\C=C\CCC)[C@@](O)(O2)C(C)(C)C=C[C@@H](C3)O4)[C@@H](C)O
tox21-mitotox-p1	CID_108150	1	108150	CC(=O)Oc1c5c(c2OCOc2c1C)[C@@H]7COC(=O)[C@@]4(NCCc3cc(O)c(cc34)OC)CS[C@H]5[C@H]8[C@H]6c9c(C[C@H](N6C)[C@H](O)N78)cc(C)c(OC)c9O
tox21-mitotox-p1	CID_5887	1	5887	Cl.CN(C)CCCN1c3ccccc3Sc2ccccc12
tox21-mitotox-p1	CID_24351	1	24351	Cl.CCC(=O)c1cc2N(CCCN(C)C)c3ccccc3Sc2cc1
tox21-mitotox-p1	CID_4781	1	4781	O=C3C(CCCC)C(=O)N(c1ccccc1)N3c2ccccc2
tox21-mitotox-p1	CID_5281032	1	5281032	O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O.CN1CCN(CC1)CCCN2c4ccccc4Sc3ccc(Cl)cc23
tox21-mitotox-p1	CID_54900	1	54900	Cl.Oc1ccc(cc1)c3sc2cc(O)ccc2c3C(=O)c5ccc(OCCN4CCCCC4)cc5
tox21-mitotox-p1	CID_5284629	1	5284629	O[C@@H]2[C@@H](OCc1ccccc1)[C@H](O[C@H]2OCC)C(COCc3ccccc3)OCc4ccccc4
tox21-mitotox-p1	CID_610479	1	610479	Cc2c(Nc1ccccc1C(=O)O)cccc2Cl
tox21-mitotox-p1	CID_26596	1	26596	O=C(OC)Nc1nc2cc(ccc2n1)CCCC
tox21-mitotox-p1	CID_5281069	1	5281069	CN3CCC[C@@H]3CCO[C@](C)(c1ccccc1)c2ccc(Cl)cc2.O=C(O)/C=C/C(=O)O
tox21-mitotox-p1	CID_161104	1	161104	Cl.Clc1ccc(cc1)C(OCCN2CCCCC2)c3ccccc3
tox21-mitotox-p1	CID_16158	1	16158	CC(C)(C)C(=O)OCC(=O)[C@@]4(O)[C@H](C)C[C@@H]3C4(C)C[C@H](O)[C@@]2(F)C3C[C@H](F)C1=CC(=O)C=CC12C
tox21-mitotox-p1	CID_9324	1	9324	CC(=O)[C@@]3(OC(C)=O)CC[C@H]2[C@@H]4C=C(Cl)C1=CC(=O)CC[C@]1(C)[C@H]4CC[C@@]23C
tox21-mitotox-p1	CID_11767	1	11767	[O-][N+](=O)c2c3ccccc3cc1ccccc12
tox21-mitotox-p1	CID_22704	1	22704	[O-][N+](=O)c1ccc2nc(N)sc2c1
tox21-mitotox-p1	CID_697993	1	697993	Sc1nc2ccccc2s1
tox21-mitotox-p1	CID_4984721	1	4984721	Nc1ccc(cc1O)[N+]([O-])=O
tox21-mitotox-p1	CID_6643	1	6643	Oc1ccc(cc1)C(C)(C)CC
tox21-mitotox-p1	CID_7263	1	7263	Nc1cc(Cl)ccc1N
tox21-mitotox-p1	CID_74990	1	74990	Cl.CC[C@]3(O)C=4C=C5c6nc7ccc(OC(=O)N1CCC(CC1)N2CCCCC2)cc7c(CC)c6CN5C(=O)C=4COC3=O
tox21-mitotox-p1	CID_6293	1	6293	O=C3c1ccccc1C(=O)c2c3ccc(O)c2O
tox21-mitotox-p1	CID_2722	1	2722	Oc1c(Cl)cc(Cl)c2cccnc12
tox21-mitotox-p1	CID_5507	1	5507	Cc2cc(Nc1ccccc1C(=O)O)ccc2Cl
tox21-mitotox-p1	CID_71894	1	71894	COc2cc(ccc2C(=O)C=Cc1ccc(OC)cc1)OC
tox21-mitotox-p1	CID_27448	1	27448	O=C(Nc1ccc(Br)cc1)c2cc(Br)c(Br)s2
tox21-mitotox-p1	CID_5591	1	5591	Cc1c(O)c(C)c(C)c2OC(C)(CCc12)COc4ccc(CC3SC(=O)NC3=O)cc4
tox21-mitotox-p1	CID_2750	1	2750	CC1(CCCCC1)COc3ccc(CC2SC(=O)NC2=O)cc3
tox21-mitotox-p1	CID_11366	1	11366	Oc1ccc(cc1OC)C=C3CCCC(=Cc2cc(OC)c(O)cc2)C3=O
tox21-mitotox-p1	CID_5362376	1	5362376	Cl.O=S(N)(=O)c1cc(ccc1OC)C[C@@H](C)NCCOc2ccccc2OCC
tox21-mitotox-p1	CID_5536	1	5536	CCOc1cc(OCC)c(cc1OCC)C(=O)CCC(=O)O
tox21-mitotox-p1	CID_40973	1	40973	C=C3C[C@@]1(CC)[C@@H](CC[C@@]1(O)C#C)[C@@H]4CCC2=CCCC[C@@H]2[C@@H]34
tox21-mitotox-p1	CID_6918178	1	6918178	ClCC(=O)[C@@]4(OC(=O)CC)[C@@H](C)C[C@@H]3[C@]4(C)C[C@H](O)[C@@]2(F)[C@H]3C[C@H](F)C1=CC(=O)C=C[C@@]12C
tox21-mitotox-p1	CID_23695982	1	23695982	[Na+].[O-]C(=O)c1cc(O)c2C3=Nc4ccccc4OC3=CC(=O)c2n1
tox21-mitotox-p1	CID_60196307	1	60196307	O=C(O)C=CC(=O)O.FC(F)(F)c1cc2N(CC(C)CN(C)C)c3ccccc3Sc2cc1
tox21-mitotox-p1	CID_92140	1	92140	CCCC(=O)OC[C@@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@@H](OC(=O)CCC)CN2C3=NC(=O)NC(=O)C3=Nc1cc(C)c(C)cc12
tox21-mitotox-p1	CID_148124	1	148124	CC(C)(C)OC(=O)N[C@@H](c1ccccc1)[C@@H](O)C(=O)O[C@H]5C[C@@]6(O)[C@@H](OC(=O)c2ccccc2)[C@H]4[C@@](C)([C@@H](O)C[C@H]3OC[C@]34OC(C)=O)C(=O)[C@H](O)C(=C5C)C6(C)C
tox21-mitotox-p1	CID_5284610	1	5284610	C[C@@H](O)[C@H](O)C(=O)[C@@H](OC)C6Cc7cc8cc(O[C@H]2C[C@@H](O[C@H]1C[C@@H](O)[C@H](O)[C@@H](C)O1)[C@@H](O)[C@@H](C)O2)c(C)c(O)c8c(O)c7C(=O)[C@H]6O[C@H]5C[C@@H](O[C@H]4C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@H](O)[C@@H](C)O4)[C@H](O)[C@@H](C)O5
tox21-mitotox-p1	CID_445154	1	445154	Oc2cc(/C=C/c1ccc(O)cc1)cc(O)c2
tox21-mitotox-p1	CID_5833	1	5833	CC(=O)S[C@@H]4CC1=CC(=O)CC[C@]1(C)[C@H]5CC[C@@]3(C)[C@@H](CC[C@]23CCC(=O)O2)[C@H]45
tox21-mitotox-p1	CID_8515	1	8515	O=C4c1cccc2nnc(c12)c3ccccc34
tox21-mitotox-p1	CID_5265	1	5265	Fc1ccc(cc1)C(=O)CCCN2CCC4(CC2)C(=O)NCN4c3ccccc3
tox21-mitotox-p1	CID_30323	1	30323	CC(=O)[C@@]4(O)C[C@H](O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)c5c(O)c3C(=O)c2c(OC)cccc2C(=O)c3c(O)c5C4
tox21-mitotox-p1	CID_10219	1	10219	COc4cc5CCN[C@H](C[C@H]1C[C@H]2c3cc(OC)c(OC)cc3CCN2C[C@@H]1CC)c5cc4OC
tox21-mitotox-p1	CID_31101	1	31101	Brc3nc2cccc1C4=C[C@H](CN(C)[C@@H]4Cc3c12)C(=O)N[C@@]7(O[C@]6(O)N([C@@H](CC(C)C)C(=O)N5CCC[C@H]56)C7=O)C(C)C
tox21-mitotox-p1	CID_2562	1	2562	CCN(CC)CCOCCOC(=O)C1(CCCC1)c2ccccc2
tox21-mitotox-p1	CID_10800	1	10800	O=[N+]([O-])c1cc(cc(C)c1O)[N+]([O-])=O
tox21-mitotox-p1	CID_6264	1	6264	Fc1ccc(cc1[N+](=O)[O-])[N+]([O-])=O
tox21-mitotox-p1	CID_5284469	1	5284469	ClC2(Cl)C1(Cl)C(Cl)C(Cl)C2(Cl)C(=C)C1(CCl)CCl
tox21-mitotox-p1	CID_2817	1	2817	Oc1ccc(Cl)c2cccnc12
tox21-mitotox-p1	CID_62436	1	62436	C1CCC(CC1)(c2ccccc2)N3CCCC3
tox21-mitotox-p1	CID_71264	1	71264	CN(C)CC(=O)N2c3ccccc3CCc1ccc(NC(=O)OCC)cc12
tox21-mitotox-p1	CID_5390109	1	5390109	Oc2ccccc2/C=N/Cc1ccccc1
tox21-mitotox-p1	CID_23665888	1	23665888	[Na+].[O-]S(=O)(=O)C1(C)CC(=O)c2ccccc2C1=O
tox21-mitotox-p1	CID_3109	1	3109	[O-][n+]2ccccc2SSc1cccc[n+]1[O-]
tox21-mitotox-p1	CID_71873	1	71873	OCCNCCCCCCCCCCCCCC.O=C(O)C(C)O
tox21-mitotox-p1	CID_1549158	1	1549158	N=C(N)N\N=C1\C=C/C(=N\NC(N)=S)C=C1
tox21-mitotox-p1	CID_5288783	1	5288783	C=C1C(/C[C@@H](O)C[C@@H]1O)=C\C=C2/CCC[C@]3(C)[C@H](CC[C@@H]23)[C@H](C)/C=C/[C@@H](O)C4CC4
tox21-mitotox-p1	CID_2541	1	2541	O=C(O)c4cccc5nc(OCC)n(Cc1ccc(cc1)c2ccccc2c3nnnn3)c45
tox21-mitotox-p1	CID_153751	1	153751	Cl.O=C(OC)[C@@H]4c3cc2C(=O)c1cccc(O)c1C(=O)c2c(O)c3[C@H](C[C@]4(O)CC)O[C@H]7C[C@@H]([C@H](O[C@H]6C[C@H](O)[C@H](O[C@H]5CCC(=O)[C@H](C)O5)[C@H](C)O6)[C@H](C)O7)N(C)C
tox21-mitotox-p1	CID_6918155	1	6918155	CC(C)C(=O)OCC(=O)[C@]35O[C@@H](O[C@@H]5C[C@H]2[C@@H]4CCC1=CC(=O)C=C[C@]1(C)[C@H]4[C@@H](O)C[C@@]23C)C6CCCCC6
tox21-mitotox-p1	CID_13118	1	13118	O=[N+]([O-])c2ccc(C=C/C(C=Cc1ccc(o1)[N+]([O-])=O)=N\NC(=N)N)o2
tox21-mitotox-p1	CID_2052	1	2052	Oc1ccc(\C=C(/C#N)C#N)cc1O
tox21-mitotox-p1	CID_671690	1	671690	CN3[C@H]1CC[C@@H]3C[C@@H](C1)OC(=O)c2cc(Cl)cc(Cl)c2
tox21-mitotox-p1	CID_5452	1	5452	CN4CCCCC4CCN1c3ccccc3Sc2ccc(SC)cc12
tox21-mitotox-p1	CID_14842	1	14842	[Cl-].CC(C)(C)CC(C)(C)c2ccc(OCCOCC[N+](C)(C)Cc1ccccc1)cc2C
tox21-mitotox-p1	CID_4030	1	4030	O=C(OC)Nc1nc2cc(ccc2n1)C(=O)c3ccccc3
tox21-mitotox-p1	CID_68186	1	68186	Fc1ccc(cc1)OCCCN2CCC4(CC2)C(=O)NCN4c3ccccc3
tox21-mitotox-p1	CID_4106	1	4106	CN1CCN(CC1)C2Cc4ccccc4Sc3ccc(SC)cc23
tox21-mitotox-p1	CID_2829432	1	2829432	CS(=O)(=O)O.Cc1ccc2c(c1)c3CCCC4NCCn2c34
tox21-mitotox-p1	CID_108092	1	108092	CCN(CCOc1ccc(cc1)Cc2ccccc2)CC
tox21-mitotox-p1	CID_2377	1	2377	CNCCCCOc2ccccc2Cc1ccccc1
tox21-mitotox-p1	CID_9787	1	9787	O=C(O)[C@H](O)[C@@H](O)C(=O)O.CN2C[C@@H](C=C1c3cccc4ncc(C[C@H]12)c34)C(=O)N[C@]5(C)O[C@]8(O)N(C5=O)[C@@H](Cc6ccccc6)C(=O)N7CCC[C@H]78.CN2C[C@@H](C=C1c3cccc4ncc(C[C@H]12)c34)C(=O)N[C@]8(C)O[C@]7(O)N([C@@H](Cc5ccccc5)C(=O)N6CCC[C@H]67)C8=O
tox21-mitotox-p1	CID_15106	1	15106	Cl.Cl.NCCNc2cccc1ccccc12
tox21-mitotox-p1	CID_2723598	1	2723598	Cl.O.Nc1c3ccccc3nc2ccccc12
tox21-mitotox-p1	CID_6436135	1	6436135	O=C(O)C(CC)(CC)CC(=O)Nc3cc(/C=C/c1nc(cs1)C2CCC2)ccc3
tox21-mitotox-p1	CID_65399	1	65399	CN4N=C(N)c2cn([C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)c3ncnc4c23
tox21-mitotox-p1	CID_162834	1	162834	O=C2N=C(NC(=O)Nc1cccc(Cl)c1)N(C)C2
tox21-mitotox-p1	CID_63009	1	63009	Cl.Clc1ccc(cc1Cl)[C@@H]3CC[C@H](NC)c2ccccc23
tox21-mitotox-p1	CID_6301	1	6301	Oc1c(Cl)cc(Cl)c2ccc(C)nc12
tox21-mitotox-p1	CID_60496	1	60496	O=S(=O)(O)c1ccccc1.O=C(OC)C1=C(C)NC(COCCN)=C(C1c2ccccc2Cl)C(=O)OCC
tox21-mitotox-p1	CID_5284507	1	5284507	C/C(C)=C\CCC(\C)=C\CCC(C)(O)C=C
tox21-mitotox-p1	CID_6436173	1	6436173	CC(=O)O[C@@H]1[C@H](C)[C@@H](OC)C=CO[C@@]5(C)Oc4c(C)c(O)c3c(O)c(NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@H]1C)c2n6ccc(C)cc6nc2c3c4C5=O
tox21-mitotox-p1	CID_24773	1	24773	CCCCCCCCCc1ccc(OCCOCCO)cc1
tox21-mitotox-p1	CID_5002	1	5002	OCCOCCN1CCN(CC1)C3=Nc4ccccc4Sc2ccccc23
tox21-mitotox-p1	CID_6075	1	6075	CN1CCCC(C1)CN2c4ccccc4Sc3ccccc23
tox21-mitotox-p1	CID_72157	1	72157	O=C(OC)Nc1nc2ccc(cc2s1)OCCC
tox21-mitotox-p1	CID_68947	1	68947	ClC=4C(=O)CC[C@@]3(C)C=4CC[C@@H]1[C@@H]3CC[C@]2(C)[C@@H](O)CC[C@@H]12
tox21-mitotox-p1	CID_24180680	1	24180680	O=C1C=C(CO1)[C@H]9[C@@H](O)C[C@@]8(O)[C@]9(C)CC[C@H]3[C@H]8CCC2CC(CC[C@@]23C)O[C@@H]7O[C@H](C)[C@@H](O[C@@H]6O[C@H](C)[C@@H](O[C@@H]5O[C@H](C)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](OC(C)=O)C5)[C@@H](O)C6)[C@@H](O)C7
tox21-mitotox-p1	CID_6713324	1	6713324	NC(=S)N\N=C2/c1ccccc1N(C)C2=O
tox21-mitotox-p1	CID_4765	1	4765	Oc1ccc(cc1)S(O)(=O)=O
tox21-mitotox-p1	CID_6999030	1	6999030	Oc1ccc(cc1O)[C@H](O)[C@H](N)C(=O)O
tox21-mitotox-p1	CID_406563	1	406563	O=C(NC)c3cc(Oc2ccc(NC(=O)Nc1cc(c(Cl)cc1)C(F)(F)F)cc2)ccn3.O=S(=O)(O)c1ccc(C)cc1
tox21-mitotox-p1	CID_444005	1	444005	Cl.O=C(O)CCC(=O)OC(COc2ccccc2CCc1cccc(OC)c1)CN(C)C
tox21-mitotox-p1	CID_157917	1	157917	Cl.CC=3NC(C)=C(C(C=3C(=O)OC(C)(C)CN(C)CCC(c1ccccc1)c2ccccc2)c4cccc(c4)[N+]([O-])=O)C(=O)OC
tox21-mitotox-p1	CID_150762	1	150762	Cl.Cl.[O-][N+](=O)c1cccc(c1)C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OCCN3CCN(CC3)C(c4ccccc4)c5ccccc5
tox21-mitotox-p1	CID_164877	1	164877	C\N=C1/C=C\C(C=C1)=C(/c2ccc(cc2)N(C)C)c3ccc(cc3)N(C)C
tox21-mitotox-p1	CID_6099	1	6099	[Cl-].CN(C)c1ccc2nc3ccc(cc3[s+]c2c1)N(C)C
tox21-mitotox-p1	CID_6442177	1	6442177	OCCO[C@@H]1CC[C@H](C[C@H]1OC)C[C@@H](C)[C@H]2OC(=O)[C@@H]4CCCCN4C(=O)C(=O)[C@]3(O)O[C@H](C[C@H](OC)C(C)=CC=CC=C[C@@H](C)C[C@@H](C)C(=O)[C@H](OC)[C@H](O)C(C)=C[C@@H](C)C(=O)C2)CC[C@H]3C
tox21-mitotox-p1	CID_22386467	1	22386467	Cl.Cl.Clc1ccc(cc1)Nc4nnc(Cc2ccncc2)c3ccccc34
tox21-mitotox-p1	CID_1013376	1	1013376	S=C(Nc1ccc(cc1)NC(C)=O)NC(=O)c2ccc(cc2)C(C)(C)C
tox21-mitotox-p1	CID_4887	1	4887	O=C(Nc3cccc1c3OC(=CC1=O)c2nnnn2)c5ccc(OCCCCc4ccccc4)cc5
tox21-mitotox-p1	CID_2724411	1	2724411	C/[N+](C)=C1\C=C/C(C=C1)=C(/c2ccccc2)c3ccc(cc3)N(C)C.[O-]C(=O)C(=O)O.[O-]C(=O)C(=O)O.O=C(O)C(=O)O.CN(C)c1ccc(cc1)C(\c2ccccc2)=C3/C=C/C(C=C3)=[N+](/C)C
tox21-mitotox-p1	CID_71399	1	71399	O=C(O)CCC(=O)O.CN1CCN(CC1)C3=Nc4ccccc4Oc2ccc(Cl)cc23
tox21-mitotox-p1	CID_5284486	1	5284486	C[C@]32CC[C@@H]1[C@H]4CCCC=C4CC[C@H]1[C@@H]3CC[C@]2(O)C#C
tox21-mitotox-p1	CID_54677972	1	54677972	Cc1cc(no1)NC(=O)C3=C(O)c2ccccc2S(=O)(=O)N3C
tox21-mitotox-p1	CID_38010	1	38010	O=S(=O)(O)O.CC(C)(C)NC[C@H](O)COc1ccccc1C2CCCC2.CC(C)(C)NC[C@H](O)COc1ccccc1C2CCCC2
tox21-mitotox-p1	CID_5311093	1	5311093	Oc1ccc(cc1OC)CNC(=O)CCCCCCC/C=C\CCCCCCCC
tox21-mitotox-p1	CID_6197	1	6197	O=C2CC(C[C@@H](O)[C@@H]1C[C@@H](C)C[C@H](C)C1=O)CC(=O)N2
tox21-mitotox-p1	CID_104741	1	104741	FC(F)(F)C(F)(F)CCCS(=O)CCCCCCCCC[C@@H]2Cc1cc(O)ccc1[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@H]23
tox21-mitotox-p1	CID_6167	1	6167	CC(=O)N[C@H]2CCc3cc(OC)c(OC)c(OC)c3C1=CC=C(OC)C(=O)C=C12
tox21-mitotox-p1	CID_45356872	1	45356872	O=C(OC)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]2C(OC)=CC53CCCN5CCc1cc4OCOc4cc1[C@H]23
tox21-mitotox-p1	CID_71587	1	71587	Cl.Cl.OCCN1CCN(CC1)CCCN3c4ccccc4C=Cc2ccccc23
tox21-mitotox-p1	CID_148673	1	148673	Cl.CS(=O)(=O)Nc4ccc(Nc1c3ccccc3nc2ccccc12)c(OC)c4
tox21-mitotox-p1	CID_71777	1	71777	Clc2cc(NC(=O)NC(=O)c1c(F)cccc1F)c(Cl)cc2OC(F)(F)C(F)C(F)(F)F
tox21-mitotox-p1	CID_73357	1	73357	CC(C)C[C@@H]5NC(=O)[C@H](CCCN)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@@H](NC(=O)[C@@H]3CCCN3C(=O)[C@@H](Cc4ccccc4)NC5=O)C(C)C)C(C)C
tox21-mitotox-p1	CID_667483	1	667483	CCOc1ccc(cc1)NC(=S)Nc2ccc(OCC)cc2
tox21-mitotox-p1	CID_3686	1	3686	COC1=C(OC)C(=O)C(C)=C(CCCCCCCCCCO)C1=O
tox21-mitotox-p1	CID_5284580	1	5284580	O=C1C=C(CO1)[C@H]9CC[C@@]8(O)[C@]9(C)CC[C@H]3[C@H]8CC[C@@H]2CC(CC[C@@]23C)O[C@@H]7O[C@H](C)[C@@H](O[C@@H]6O[C@H](C)[C@@H](O[C@@H]5O[C@H](C)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](OC(C)=O)C5)[C@@H](O)C6)[C@@H](O)C7
tox21-mitotox-p1	CID_3005572	1	3005572	O=C(O)C(O)(CC(=O)O)CC(=O)O.CN(C)CCOc1ccc(cc1)/C(c2ccccc2)=C(/CCCl)c3ccccc3
tox21-mitotox-p1	CID_122125	1	122125	Cl.Cl.Fc1ccc(cc1)C(c2ccc(F)cc2)N3CCN(CC3)Cc4ccc(OC)c(OC)c4OC
tox21-mitotox-p1	CID_5717	1	5717	Cc1ccccc1S(=O)(=O)NC(=O)c5ccc(Cc3cn(C)c2ccc(cc23)NC(=O)OC4CCCC4)c(OC)c5
tox21-mitotox-p1	CID_71335	1	71335	CN5C[C@@H]4C[C@H]5CN4c1cc2N(C=C(C(=O)O)C(=O)c2cc1F)C3CC3
tox21-mitotox-p1	CID_54260	1	54260	C[C@H]2CN(CC(C)Cc1ccc(cc1)C(C)(C)CC)C[C@@H](C)O2
tox21-mitotox-p1	CID_4659569	1	4659569	Oc1cc(cc([N+]([O-])=O)c1O)C(=O)c2ccc(C)cc2
tox21-mitotox-p1	CID_5284533	1	5284533	CC(=O)[C@@]3(O)CC[C@H]2[C@@H]4C=C(Cl)C1=CC(=O)CC[C@]1(C)[C@H]4CC[C@@]23C
tox21-mitotox-p1	CID_157690	1	157690	O.CS(=O)(=O)O.C[C@H]1NCc2cc(ccc12)c3ccc4c(c3OC(F)F)N(C=C(C4=O)C(=O)O)C5CC5
tox21-mitotox-p1	CID_443868	1	443868	Cl.[O-][N+](=O)c1cccc(c1)[C@H]2C(C(=O)OC)=C(C)NC(C)=C2C(=O)O[C@H]4CCN(Cc3ccccc3)C4
tox21-mitotox-p1	CID_10288	1	10288	Oc2c3c(cc1cccc(O)c12)cc(C)cc3O
tox21-mitotox-p1	CID_7083	1	7083	[Cl-].CN(C)c1ccc2nc3cc(C)c(N)cc3[s+]c2c1
tox21-mitotox-p1	CID_60149	1	60149	Fc1ccc(cc1)n5cc(C3CCN(CCN2CCNC2=O)CC3)c4cc(Cl)ccc45
tox21-mitotox-p1	CID_79472	1	79472	Cl.Cl.Nc1cc(C)nc2ccc(cc12)NC(=O)Nc3ccc4nc(C)cc(N)c4c3
tox21-mitotox-p1	CID_66064	1	66064	Cl.Cl.FC(F)(F)c2cc3N(CCCN1CCN(C)CC1)c4ccccc4Sc3cc2
tox21-mitotox-p1	CID_65463	1	65463	Cl.Cl.CC(C)(C)c1ccc(cc1)CN2CCN(CC2)C(c3ccc(Cl)cc3)c4ccccc4
tox21-mitotox-p1	CID_3246155	1	3246155	CN4[C@H]1CC[C@@H]4C[C@@H](C1)OC(c2ccccc2)c3ccccc3.CS(=O)(=O)O
tox21-mitotox-p1	CID_5920	1	5920	O=C(O)[C@@H](N)Cc2cc(I)c(Oc1cc(I)c(O)cc1)c(I)c2
tox21-mitotox-p1	CID_6708701	1	6708701	O=C2OC(=O)[C@]3(C)C1CCC(O1)[C@]23C
tox21-mitotox-p1	CID_2082	1	2082	O=C(OC)Nc1nc2cc(ccc2n1)SCCC
tox21-mitotox-p1	CID_54677971	1	54677971	OC=2c1sccc1S(=O)(=O)N(C)C=2C(=O)Nc3ccccn3
tox21-mitotox-p1	CID_5284373	1	5284373	C[C@H](C\C=C\C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C)C(C)C
tox21-mitotox-p1	CID_55245	1	55245	CN(C)c1ccc(cc1)[C@H]5C[C@@]2(C)[C@@H](CC[C@@]2(O)C#CC)[C@@H]4CCC3=CC(=O)CCC3=C45
tox21-mitotox-p1	CID_53388	1	53388	Cl.Cl.C[C@H]4CN(CCCn3c1ccccc1c2ccccc23)C[C@@H](C)N4
tox21-mitotox-p1	CID_60510	1	60510	Cl.NCC(=O)NC(C)(Cc1ccccc1)c2ccccc2
tox21-mitotox-p1	CID_6918029	1	6918029	Cl.O=C(O)CC\C=C/CC[C@@H]3[C@H]([C@@H](O)C[C@@H]3OCc1ccc(cc1)c2ccccc2)N4CCCCC4
tox21-mitotox-p1	CID_10466908	1	10466908	O=C(O)c2cccnc2Nc1c(C)cccc1C
tox21-mitotox-p1	CID_6917728	1	6917728	Cl.CCN2CCC[C@H]2CNC(=O)c1c(O)c(CC)cc(Cl)c1OC
