assay_name	compound_pubchem_cid	assay_outcome	cid	smiles
tox21-sbe-bla-antagonist-p1	CID_104677	1	104677	N#CSc1cc(c(N)cc1)[N+]([O-])=O
tox21-sbe-bla-antagonist-p1	CID_11969781	1	11969781	COC1CN(CCO1)C6CC(OC5C[C@@](O)(Cc4c5c(O)c3C(=O)c2c(OC)cccc2C(=O)c3c4O)C(=O)CO)OC(C)C6O
tox21-sbe-bla-antagonist-p1	CID_16217238	1	16217238	N#C[N-]C#N.CCCCCC[P+](CCCCCCCCCCCCCC)(CCCCCC)CCCCCC
tox21-sbe-bla-antagonist-p1	CID_5284416	1	5284416	[Hg+2].[Cl-].[Cl-]
tox21-sbe-bla-antagonist-p1	CID_7340	1	7340	Cc2cc(/N=N/c1ccccc1C)ccc2N
tox21-sbe-bla-antagonist-p1	CID_6014	1	6014	Cl.CN(C)C(C)CN1c3ccccc3Sc2ccccc12
tox21-sbe-bla-antagonist-p1	CID_12472902	1	12472902	Oc1ccc(cc1O)C(=O)c2ccc(O)cc2O
tox21-sbe-bla-antagonist-p1	CID_4788	1	4788	O=C(CCc1ccc(O)cc1)c2c(O)cc(O)cc2O
tox21-sbe-bla-antagonist-p1	CID_5377323	1	5377323	O=[N+]([O-])c1ccc(cc1)\C=C\C(=O)c2ccccc2
tox21-sbe-bla-antagonist-p1	CID_8722	1	8722	[Zn+2].S=C([S-])N(C)C.CN(C)C([S-])=S
tox21-sbe-bla-antagonist-p1	CID_6537502	1	6537502	[H][C@@]12O[C@]3(CC[C@@]([H])(C)CO3)[C@@H](C)[C@]1([H])[C@@]1(C)CC[C@@]3([H])[C@@]([H])(CC[C@@]4([H])C[C@@H](O[C@@H]5O[C@H](CO)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)C[C@]34C)[C@]1([H])[C@@H]2O
tox21-sbe-bla-antagonist-p1	CID_2734225	1	2734225	[Cl-].C[n+]1ccn(CCCCCCCCCC)c1
tox21-sbe-bla-antagonist-p1	CID_22078297	1	22078297	[Br-].C[n+]1ccn(CCCCCCCCCC)c1
tox21-sbe-bla-antagonist-p1	CID_8425	1	8425	Oc2ccc(Cl)cc2Cc1ccccc1
tox21-sbe-bla-antagonist-p1	CID_1923	1	1923	Oc1cccc2cccnc12
tox21-sbe-bla-antagonist-p1	CID_54704052	1	54704052	O=C(c1c(O)n(C(N)=O)c2ccc(Cl)cc12)c3cccs3
tox21-sbe-bla-antagonist-p1	CID_5978	1	5978	O=C(OC)[C@@]2(C[C@H]4C[C@@](O)(CC)C[N@@](CCc1c3ccccc3nc12)C4)c5cc9c(cc5OC)N(C=O)[C@@H]6[C@]98CCN7CC=C[C@@](CC)([C@@H](OC(C)=O)[C@]6(O)C(=O)OC)[C@H]78
tox21-sbe-bla-antagonist-p1	CID_6540478	1	6540478	CC(=O)O[C@@]3(C#C)CC[C@H]2[C@@H]4CCC1=CC(\CC[C@@H]1[C@H]4CC[C@@]23CC)=N\O
tox21-sbe-bla-antagonist-p1	CID_14710	1	14710	[Br-].CC[n+]3c4cc(N)ccc4c1ccc(N)cc1c3c2ccccc2
tox21-sbe-bla-antagonist-p1	CID_6623	1	6623	CC(C)(c1ccc(O)cc1)c2ccc(O)cc2
tox21-sbe-bla-antagonist-p1	CID_5388983	1	5388983	O=S(=O)(O)O.O=C(OC)[C@@]2(C[C@@H]4C[C@@](O)(CC)C[N@](CCc1c3ccccc3nc12)C4)c5cc9c(cc5OC)N(C)[C@@H]6[C@]98CCN7CC=C[C@@](CC)([C@@H](OC(C)=O)[C@]6(O)C(=O)OC)[C@H]78
tox21-sbe-bla-antagonist-p1	CID_4936	1	4936	CC(C)(C)c1ccc(cc1)OC2CCCCC2OS(=O)OCC#C
tox21-sbe-bla-antagonist-p1	CID_20054964	1	20054964	[NH4+].O[C@]1(CC([O-])=O)O[C@H]([C@H](OC)[C@@H](OC)[C@@H]1C)[C@H](C)[C@H]2O[C@]3(C[C@H](O)[C@H]2C)CC[C@](C)(O3)[C@H]4CC[C@](C)(O4)[C@@H]6O[C@H](C[C@@H]6OC5C[C@H](OC)[C@@H](OC)[C@H](C)O5)[C@H]7O[C@](C)(O)[C@H](C)C[C@@H]7C
tox21-sbe-bla-antagonist-p1	CID_3033825	1	3033825	N#C/C(C#N)=N\Nc1ccc(cc1)C2=NNC(=O)C[C@H]2C
tox21-sbe-bla-antagonist-p1	CID_16051941	1	16051941	O=C(O)C(O)C(O)C(=O)O.O=C(O)C(O)C(O)C(=O)O.O=C(OC)[C@@]2(C[C@@H]4C=C(CC)C[N@](Cc1c3ccccc3nc12)C4)c5cc9c(cc5OC)N(C)[C@@H]6[C@]98CCN7CC=C[C@@](CC)([C@@H](OC(C)=O)[C@]6(O)C(=O)OC)[C@H]78
tox21-sbe-bla-antagonist-p1	CID_448537	1	448537	Oc1ccc(cc1)C(\CC)=C(/CC)c2ccc(O)cc2
tox21-sbe-bla-antagonist-p1	CID_409301	1	409301	C[Hg]Cl
tox21-sbe-bla-antagonist-p1	CID_641298	1	641298	COc1ccccc1/C=C/C=O
tox21-sbe-bla-antagonist-p1	CID_150311	1	150311	Fc1ccc(cc1)[C@@H](O)CC[C@H]3C(=O)N(c2ccc(F)cc2)[C@@H]3c4ccc(O)cc4
tox21-sbe-bla-antagonist-p1	CID_11626384	1	11626384	Cl.Fc1cc2CC[C@@H](Oc2cc1)[C@@H](O)CNC[C@H](O)[C@@H]3CCc4cc(F)ccc4O3
tox21-sbe-bla-antagonist-p1	CID_91656	1	91656	CC(C)(C)C(O)C(Oc1ccc(cc1)c2ccccc2)n3cncn3
tox21-sbe-bla-antagonist-p1	CID_3042	1	3042	CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2
tox21-sbe-bla-antagonist-p1	CID_667466	1	667466	CN(C)CC\C=C1/c3ccccc3Sc2ccc(Cl)cc12
tox21-sbe-bla-antagonist-p1	CID_3386	1	3386	FC(F)(F)c2ccc(OC(CCNC)c1ccccc1)cc2
tox21-sbe-bla-antagonist-p1	CID_3151	1	3151	Clc4cc5NC(=O)N(C3CCN(CCCN1c2ccccc2NC1=O)CC3)c5cc4
tox21-sbe-bla-antagonist-p1	CID_60699	1	60699	Cl.CN(C)Cc1c2cc3CN4C(=O)C=5COC(=O)[C@](O)(CC)C=5C=C4c3nc2ccc1O
tox21-sbe-bla-antagonist-p1	CID_1967	1	1967	O=C1C(C)=C(C)C(=O)C(C)=C1CCCCC#CCCCC#CCO
tox21-sbe-bla-antagonist-p1	CID_2818	1	2818	CN1CCN(CC1)C2=Nc4cc(Cl)ccc4Nc3ccccc23
tox21-sbe-bla-antagonist-p1	CID_2726	1	2726	CN(C)CCCN1c3ccccc3Sc2ccc(Cl)cc12
tox21-sbe-bla-antagonist-p1	CID_2801	1	2801	CN(C)CCCN2c3ccccc3CCc1ccc(Cl)cc12
tox21-sbe-bla-antagonist-p1	CID_16667700	1	16667700	O=C(O)C(O)C(O)C(=O)O.COc4ccccc4OCCNCC(O)COc2cccc3nc1ccccc1c23
tox21-sbe-bla-antagonist-p1	CID_3060974	1	3060974	Cl.Cc4cc(C)cc(C)c4\N=C2/C=C1c3cc(OC)c(OC)cc3CCN1C(=O)N2C
tox21-sbe-bla-antagonist-p1	CID_63009	1	63009	Cl.Clc1ccc(cc1Cl)[C@@H]3CC[C@H](NC)c2ccccc23
tox21-sbe-bla-antagonist-p1	CID_2722	1	2722	Oc1c(Cl)cc(Cl)c2cccnc12
tox21-sbe-bla-antagonist-p1	CID_2817	1	2817	Oc1ccc(Cl)c2cccnc12
tox21-sbe-bla-antagonist-p1	CID_11368	1	11368	Cl.Oc1ccc(cc1)C(O)C(C)NC(C)COc2ccccc2
tox21-sbe-bla-antagonist-p1	CID_9849425	1	9849425	O=S(=O)(O)O.Nc1cc2nc3cc(N)ccc3cc2cc1.Nc1cc2nc3cc(N)ccc3cc2cc1
tox21-sbe-bla-antagonist-p1	CID_4748	1	4748	OCCN1CCN(CC1)CCCN2c4ccccc4Sc3ccc(Cl)cc23
tox21-sbe-bla-antagonist-p1	CID_4030	1	4030	O=C(OC)Nc1nc2cc(ccc2n1)C(=O)c3ccccc3
tox21-sbe-bla-antagonist-p1	CID_5282138	1	5282138	CC=1NC(C)=C(C(C=1C(=O)OCCOC)c2cccc(c2)[N+]([O-])=O)C(=O)OC/C=C/c3ccccc3
tox21-sbe-bla-antagonist-p1	CID_60834	1	60834	Cl.CNCC[C@H](Oc1cccc2ccccc12)c3cccs3
tox21-sbe-bla-antagonist-p1	CID_156414	1	156414	Fc1ccc(cc1Cl)Nc4ncnc3cc(OCCCN2CCOCC2)c(NC(=O)C=C)cc34
tox21-sbe-bla-antagonist-p1	CID_24905147	1	24905147	Oc1cc2cc(nc2cc1)c4nn(c3ncnc(N)c34)C(C)C
tox21-sbe-bla-antagonist-p1	CID_66064	1	66064	Cl.Cl.FC(F)(F)c2cc3N(CCCN1CCN(C)CC1)c4ccccc4Sc3cc2
tox21-sbe-bla-antagonist-p1	CID_5281032	1	5281032	O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O.CN1CCN(CC1)CCCN2c4ccccc4Sc3ccc(Cl)cc23
tox21-sbe-bla-antagonist-p1	CID_6708701	1	6708701	O=C2OC(=O)[C@]3(C)C1CCC(O1)[C@]23C
tox21-sbe-bla-antagonist-p1	CID_53388	1	53388	Cl.Cl.C[C@H]4CN(CCCn3c1ccccc1c2ccccc23)C[C@@H](C)N4
tox21-sbe-bla-antagonist-p1	CID_636362	1	636362	Cl.CC(=O)[C@@]4(O)C[C@H](O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)c5c(O)c3C(=O)c2ccccc2C(=O)c3c(O)c5C4
tox21-sbe-bla-antagonist-p1	CID_123015	1	123015	Cc3cc(C)nc3C=C1c2ccccc2NC1=O
tox21-sbe-bla-antagonist-p1	CID_5281881	1	5281881	FC(F)(F)c2cc3C(=C\CCN1CCN(CCO)CC1)/c4ccccc4Sc3cc2
tox21-sbe-bla-antagonist-p1	CID_92727	1	92727	CC(C)[C@@H](C(=O)N[C@@H](Cc1ccccc1)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)COc3c(C)cccc3C)N4CCCNC4=O
tox21-sbe-bla-antagonist-p1	CID_9556529	1	9556529	[O-][N+](=O)O.Clc3ccc(C(=N\OCc1ccc(Cl)cc1Cl)\Cn2ccnc2)c(Cl)c3
tox21-sbe-bla-antagonist-p1	CID_92178	1	92178	CS(=O)(=O)O.CS(=O)(=O)O.CN(C)S(=O)(=O)c2cc3N(CCCN1CCN(C)CC1)c4ccccc4Sc3cc2
tox21-sbe-bla-antagonist-p1	CID_10113978	1	10113978	NS(=O)(=O)c1cc(ccc1C)Nc2nccc(n2)N(C)c3ccc4c(C)n(C)nc4c3
tox21-sbe-bla-antagonist-p1	CID_2082	1	2082	O=C(OC)Nc1nc2cc(ccc2n1)SCCC
tox21-sbe-bla-antagonist-p1	CID_130313	1	130313	O=S2(=O)C(C)(C)[C@@H](N1C(=O)C[C@H]12)C(=O)O
tox21-sbe-bla-antagonist-p1	CID_28417	1	28417	C#C[C@]3(O)CC[C@H]2[C@@H]4CCC1=Cc5oncc5C[C@]1(C)[C@H]4CC[C@@]23C
tox21-sbe-bla-antagonist-p1	CID_26391	1	26391	CC(=O)Oc1ccc(cc1)C2(Oc3ccccc3NC2=O)c4ccc(OC(C)=O)cc4
tox21-sbe-bla-antagonist-p1	CID_6005	1	6005	Oc3ccc2C[C@@H]1c4c(CCN1C)cccc4c2c3O
tox21-sbe-bla-antagonist-p1	CID_20525	1	20525	COc1cc(OC)c(cc1OC)C=O
tox21-sbe-bla-antagonist-p1	CID_3352	1	3352	FC(F)(F)S(=O)c1c(N)n(nc1C#N)c2c(Cl)cc(cc2Cl)C(F)(F)F
tox21-sbe-bla-antagonist-p1	CID_23663400	1	23663400	[Na+].O=S3(=O)[C@@](C)(Cn1ccnn1)[C@@H](N2C(=O)C[C@H]23)C([O-])=O
tox21-sbe-bla-antagonist-p1	CID_5482	1	5482	Clc3sccc3COC(Cn1ccnc1)c2ccc(Cl)cc2Cl
tox21-sbe-bla-antagonist-p1	CID_3037	1	3037	Oc2ccc(Cl)cc2Cc1cc(Cl)ccc1O
tox21-sbe-bla-antagonist-p1	CID_4641	1	4641	Oc1ccc(cc1)N3C(=O)C(CCCC)C(=O)N3c2ccccc2
tox21-sbe-bla-antagonist-p1	CID_102678	1	102678	Cl.Cl.CCCCC(CC)CNC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NCC(CC)CCCC
tox21-sbe-bla-antagonist-p1	CID_54459	1	54459	c1ccc2OC(COc2c1)C3=NCCN3
tox21-sbe-bla-antagonist-p1	CID_56801	1	56801	OCc1cc(ccc1O)C(O)CNCCCCCCOCCCCc2ccccc2.O=C(O)c2ccc1ccccc1c2O
tox21-sbe-bla-antagonist-p1	CID_38911	1	38911	CC=2C=C(C1CCCCC1)N(O)C(=O)C=2.NCCO
tox21-sbe-bla-antagonist-p1	CID_2453	1	2453	Oc1c(Br)cc(Br)c2cccnc12
tox21-sbe-bla-antagonist-p1	CID_969494	1	969494	CN1CCN(CC1)CCC(=O)N2c4ccccc4Sc3ccc(cc23)C(F)(F)F
tox21-sbe-bla-antagonist-p1	CID_5288783	1	5288783	C=C1C(/C[C@@H](O)C[C@@H]1O)=C\C=C2/CCC[C@]3(C)[C@H](CC[C@@H]23)[C@H](C)/C=C/[C@@H](O)C4CC4
tox21-sbe-bla-antagonist-p1	CID_3062316	1	3062316	Cc4cccc(Cl)c4NC(=O)c3cnc(Nc1nc(C)nc(c1)N2CCN(CCO)CC2)s3
tox21-sbe-bla-antagonist-p1	CID_5265	1	5265	Fc1ccc(cc1)C(=O)CCCN2CCC4(CC2)C(=O)NCN4c3ccccc3
tox21-sbe-bla-antagonist-p1	CID_6758	1	6758	C=C(C)[C@@H]2Oc3ccc1C(=O)[C@H]4c5cc(OC)c(OC)cc5OC[C@H]4Oc1c3C2
tox21-sbe-bla-antagonist-p1	CID_3085326	1	3085326	Cl.OCC(O)COC(=O)c3ccccc3Nc1ccnc2cc(Cl)ccc12
tox21-sbe-bla-antagonist-p1	CID_3686	1	3686	COC1=C(OC)C(=O)C(C)=C(CCCCCCCCCCO)C1=O
tox21-sbe-bla-antagonist-p1	CID_4499	1	4499	CC=1NC(C)=C(C(C=1C(=O)OCC(C)C)c2ccccc2[N+]([O-])=O)C(=O)OC
tox21-sbe-bla-antagonist-p1	CID_4066	1	4066	c3ccc4Sc5ccccc5N(CC2CN1CCC2CC1)c4c3
tox21-sbe-bla-antagonist-p1	CID_3957	1	3957	Clc3cc4CCc1cccnc1C(=C2/CCN(CC2)C(=O)OCC)\c4cc3
tox21-sbe-bla-antagonist-p1	CID_3955	1	3955	CN(C)C(=O)C(CCN1CCC(O)(CC1)c2ccc(Cl)cc2)(c3ccccc3)c4ccccc4
tox21-sbe-bla-antagonist-p1	CID_3117	1	3117	CCN(CC)C(=S)SSC(=S)N(CC)CC
tox21-sbe-bla-antagonist-p1	CID_3728	1	3728	Oc1c(I)cc(I)c2cccnc12
tox21-sbe-bla-antagonist-p1	CID_163751	1	163751	Cl.O=S(=O)(c2cccc1cnccc12)N3CCCNCC3
tox21-sbe-bla-antagonist-p1	CID_7381	1	7381	Oc1ccc(cc1O)C(C)(C)C
tox21-sbe-bla-antagonist-p1	CID_5564	1	5564	Clc2cc(Cl)ccc2Oc1ccc(Cl)cc1O
tox21-sbe-bla-antagonist-p1	CID_11442	1	11442	O=C2CC(OC(=O)C1C(/C=C(\C)C)C1(C)C)C(C)=C2CC=C
tox21-sbe-bla-antagonist-p1	CID_157917	1	157917	Cl.CC=3NC(C)=C(C(C=3C(=O)OC(C)(C)CN(C)CCC(c1ccccc1)c2ccccc2)c4cccc(c4)[N+]([O-])=O)C(=O)OC
tox21-sbe-bla-antagonist-p1	CID_13118	1	13118	O=[N+]([O-])c2ccc(C=C/C(C=Cc1ccc(o1)[N+]([O-])=O)=N\NC(=N)N)o2
tox21-sbe-bla-antagonist-p1	CID_151194	1	151194	Clc1ccc(cc1)Nc4nnc(Cc2ccncc2)c3ccccc34
tox21-sbe-bla-antagonist-p1	CID_4122	1	4122	O=C(c1cc2nc(NC(=O)OC)nc2cc1)c3cccs3
tox21-sbe-bla-antagonist-p1	CID_66069	1	66069	Cl.FC(F)(F)c1cc2N(CCCN(C)C)c3ccccc3Sc2cc1
tox21-sbe-bla-antagonist-p1	CID_5702159	1	5702159	Cl.CCOc1ccc(cc1OCC)Cc3nccc2cc(OCC)c(cc23)OCC
tox21-sbe-bla-antagonist-p1	CID_30323	1	30323	CC(=O)[C@@]4(O)C[C@H](O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)c5c(O)c3C(=O)c2c(OC)cccc2C(=O)c3c(O)c5C4
tox21-sbe-bla-antagonist-p1	CID_65620	1	65620	Oc1c(Br)cc(Br)c2ccc(C)nc12
tox21-sbe-bla-antagonist-p1	CID_443101	1	443101	[Cl-].C[n+]1c3cc(N)ccc3cc2ccc(N)cc12.Nc1cc2nc3cc(N)ccc3cc2cc1
tox21-sbe-bla-antagonist-p1	CID_10219	1	10219	COc4cc5CCN[C@H](C[C@H]1C[C@H]2c3cc(OC)c(OC)cc3CCN2C[C@@H]1CC)c5cc4OC
tox21-sbe-bla-antagonist-p1	CID_7188	1	7188	S=C(SSC(=S)N1CCCCC1)N2CCCCC2
tox21-sbe-bla-antagonist-p1	CID_60810	1	60810	Fc1ccc(cc1)N2CCN(CC2)CCCC(=O)NC3c5ccccc5SCc4ccccc34
tox21-sbe-bla-antagonist-p1	CID_51082	1	51082	Cl.Cl.OCCNCCNc3ccc(NCCNCCO)c2C(=O)c1c(O)ccc(O)c1C(=O)c23
tox21-sbe-bla-antagonist-p1	CID_5452	1	5452	CN4CCCCC4CCN1c3ccccc3Sc2ccc(SC)cc12
tox21-sbe-bla-antagonist-p1	CID_5405	1	5405	CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4
tox21-sbe-bla-antagonist-p1	CID_3634	1	3634	CCN(CC)CCNc1ccc(CO)c2Sc3ccccc3C(=O)c12
tox21-sbe-bla-antagonist-p1	CID_123631	1	123631	Fc1ccc(cc1Cl)Nc2ncnc3cc(OC)c(cc23)OCCCN4CCOCC4
tox21-sbe-bla-antagonist-p1	CID_5371318	1	5371318	O=C(N/N=C/c1ccccc1O)c2ccncc2
tox21-sbe-bla-antagonist-p1	CID_11366	1	11366	Oc1ccc(cc1OC)C=C3CCCC(=Cc2cc(OC)c(O)cc2)C3=O
tox21-sbe-bla-antagonist-p1	CID_2800	1	2800	CCN(CCOc1ccc(cc1)C(c2ccccc2)=C(Cl)c3ccccc3)CC
tox21-sbe-bla-antagonist-p1	CID_5284629	1	5284629	O[C@@H]2[C@@H](OCc1ccccc1)[C@H](O[C@H]2OCC)C(COCc3ccccc3)OCc4ccccc4
tox21-sbe-bla-antagonist-p1	CID_6420038	1	6420038	O=C(O)/C=C\C(=O)O.CC(=O)c1cc2N(CCCN(C)C)c3ccccc3Sc2cc1
tox21-sbe-bla-antagonist-p1	CID_68186	1	68186	Fc1ccc(cc1)OCCCN2CCC4(CC2)C(=O)NCN4c3ccccc3
tox21-sbe-bla-antagonist-p1	CID_4106	1	4106	CN1CCN(CC1)C2Cc4ccccc4Sc3ccc(SC)cc23
tox21-sbe-bla-antagonist-p1	CID_5935	1	5935	Cl.ClCCN(C)CCCl
tox21-sbe-bla-antagonist-p1	CID_65057	1	65057	O=C2C(=C2c1ccccc1)c3ccccc3
tox21-sbe-bla-antagonist-p1	CID_33478	1	33478	CC(C)(C)C(=O)OCOC(=O)[C@@H]2N3C(=O)[C@@H](NC(=O)[C@H](N)c1ccccc1)[C@H]3SC2(C)C
tox21-sbe-bla-antagonist-p1	CID_4257	1	4257	Clc5ccc6CCc1ccccc1N(CCCN2CCC4(CC2)C(=O)NC3CCCCN34)c6c5
tox21-sbe-bla-antagonist-p1	CID_443947	1	443947	CC[C@H]2C[C@H]3[C@@H]4CCC1=CC(=O)CC[C@@H]1[C@H]4CC[C@]3(C)[C@H]2O
tox21-sbe-bla-antagonist-p1	CID_4474	1	4474	CC=2NC(C)=C(C(C=2C(=O)OCCN(C)Cc1ccccc1)c3cccc(c3)[N+]([O-])=O)C(=O)OC
tox21-sbe-bla-antagonist-p1	CID_2448	1	2448	Fc1ccc(cc1)C(=O)CCCN2CCC(O)(CC2)c3ccc(Br)cc3
tox21-sbe-bla-antagonist-p1	CID_4622	1	4622	O=C(OC)Nc1nc2cc(ccc2n1)OCCC
tox21-sbe-bla-antagonist-p1	CID_6855	1	6855	O=C(Oc1cccc2cccnc12)c3ccccc3
tox21-sbe-bla-antagonist-p1	CID_19910	1	19910	[O-][N+](=O)c1ccc(O)c2ncccc12
tox21-sbe-bla-antagonist-p1	CID_71208	1	71208	Oc1ccc(C)c2cccnc12
tox21-sbe-bla-antagonist-p1	CID_16682738	1	16682738	O=C(O[Sn](CCCC)(OC(=O)CCCCCCCCCCC)CCCC)CCCCCCCCCCC
tox21-sbe-bla-antagonist-p1	CID_26596	1	26596	O=C(OC)Nc1nc2cc(ccc2n1)CCCC
tox21-sbe-bla-antagonist-p1	CID_65495	1	65495	[O-][N+](=O)O.Clc3ccc(C(SCc1ccc(Cl)cc1)Cn2ccnc2)c(Cl)c3
tox21-sbe-bla-antagonist-p1	CID_3599	1	3599	C[N+](C)(C)CCOP([O-])(=O)OCCCCCCCCCCCCCCCC
tox21-sbe-bla-antagonist-p1	CID_19402	1	19402	Clc1ccc(cc1)C(c2ccccc2)C(=O)C4C(=O)c3ccccc3C4=O
tox21-sbe-bla-antagonist-p1	CID_22094	1	22094	OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(=O)OC(C)C
tox21-sbe-bla-antagonist-p1	CID_108956	1	108956	O=C(OCC(COCC(CO)(COC(=O)C=C)COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C)C=C
tox21-sbe-bla-antagonist-p1	CID_71353	1	71353	CN(C)[C@@H](CCOc2cccc1ccccc12)c3ccccc3
tox21-sbe-bla-antagonist-p1	CID_9888347	1	9888347	CC[C@H]4CC[C@H](NCc1cc3c(cc1OC)[C@H]2C[C@H]2C(=O)N3C)[C@@H](N4)c5ccccc5
tox21-sbe-bla-antagonist-p1	CID_23707968	1	23707968	[Na+].O=S([O-])(=O)c1ccc(cc1)C(CC)CCCCCCCCC
tox21-sbe-bla-antagonist-p1	CID_91699	1	91699	FC(F)(F)c2cc(Cl)ccc2\N=C(/COCCC)n1ccnc1
tox21-sbe-bla-antagonist-p1	CID_176879	1	176879	COc1ccc(cc1NNC(=O)OC(C)C)c2ccccc2
tox21-sbe-bla-antagonist-p1	CID_62097	1	62097	O=C(NCCCC)OCC#CI
tox21-sbe-bla-antagonist-p1	CID_4128060	1	4128060	O=C(OC(C)COC(C)COC(C)COC(=O)C=C)C=C
tox21-sbe-bla-antagonist-p1	CID_16682935	1	16682935	Cc1ccc(c2[Hg]Oc12)[N+]([O-])=O
tox21-sbe-bla-antagonist-p1	CID_9799979	1	9799979	O=C(O)[C@H]1CC[C@@](C#N)(CC1)c2ccc3c(c2)n(nc3CC)C4CCCCC4
tox21-sbe-bla-antagonist-p1	CID_9909677	1	9909677	CCN(CC)CCNc1ccc(CNC=O)c2Sc3ccc(OC)cc3C(=O)c12
tox21-sbe-bla-antagonist-p1	CID_9849616	1	9849616	O=C(NN1CCCCC1)c4nn(c2ccc(Cl)cc2Cl)c(c3ccc(Br)cc3)c4CC
tox21-sbe-bla-antagonist-p1	CID_2662	1	2662	NS(=O)(=O)c1ccc(cc1)n3nc(cc3c2ccc(C)cc2)C(F)(F)F
tox21-sbe-bla-antagonist-p1	CID_13930	1	13930	ClC3=C(Cl)C4(Cl)C2C(C1OC1C2Cl)C3(Cl)C4(Cl)Cl
tox21-sbe-bla-antagonist-p1	CID_73675	1	73675	C[Si](Cn1cncn1)(c2ccc(F)cc2)c3ccc(F)cc3
tox21-sbe-bla-antagonist-p1	CID_6327657	1	6327657	O[Sn](c1ccccc1)(c2ccccc2)c3ccccc3
tox21-sbe-bla-antagonist-p1	CID_7511	1	7511	Cl[Hg]c1ccccc1
tox21-sbe-bla-antagonist-p1	CID_6422843	1	6422843	O=C(OC)N(OC)c3ccccc3COc1ccn(n1)c2ccc(Cl)cc2
tox21-sbe-bla-antagonist-p1	CID_23665583	1	23665583	[Na+].COc1ccc(cc1)C(=O)C(/Br)=C\C([O-])=O
tox21-sbe-bla-antagonist-p1	CID_31298	1	31298	[Cl-].OC[P+](CO)(CO)CO
tox21-sbe-bla-antagonist-p1	CID_4534	1	4534	Oc2ccc(CC(C)C(C)Cc1ccc(O)c(O)c1)cc2O
tox21-sbe-bla-antagonist-p1	CID_25099474	1	25099474	Cc1nc(ncc1C(=O)Nn3cc(C)c2cc(F)ccc23)c4ccccn4
tox21-sbe-bla-antagonist-p1	CID_6436605	1	6436605	OC(\C(=C/c1ccc(Cl)cc1Cl)n2cncn2)C(C)(C)C
tox21-sbe-bla-antagonist-p1	CID_71482	1	71482	O=P(OC)(OC)SCN1c2ncc(Cl)cc2OC1=O
tox21-sbe-bla-antagonist-p1	CID_54900	1	54900	Cl.Oc1ccc(cc1)c3sc2cc(O)ccc2c3C(=O)c5ccc(OCCN4CCCCC4)cc5
tox21-sbe-bla-antagonist-p1	CID_1730	1	1730	OC(=O)c1ccc([Hg]Cl)cc1
tox21-sbe-bla-antagonist-p1	CID_11742	1	11742	CC(C)(c1ccc(O)cc1)c2ccccc2
tox21-sbe-bla-antagonist-p1	CID_13961743	1	13961743	[Na+].CC(C)Oc1c3cc(ccc3sc1C(=O)Nc2[n-]nnn2)OC
tox21-sbe-bla-antagonist-p1	CID_3033865	1	3033865	ClC(Cl)(Cl)c2nc(nn2c1ccc(Cl)cc1Cl)C(=O)OCC
tox21-sbe-bla-antagonist-p1	CID_11402127	1	11402127	[O-][N+](=O)O[Cd]O[N+]([O-])=O
tox21-sbe-bla-antagonist-p1	CID_34468	1	34468	CCN(CC)c1c(cc(c(N)c1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O
tox21-sbe-bla-antagonist-p1	CID_10234	1	10234	O=C(Oc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)C(C)CC)\C=C(/C)C
tox21-sbe-bla-antagonist-p1	CID_9954540	1	9954540	FC(F)(F)c3cccc(C(=O)N[C@H]([C@@H]1CCCCN1)c2ccccc2)c3Cl
tox21-sbe-bla-antagonist-p1	CID_60196408	1	60196408	Cl.CCN(Cc1cccnc1)C(=O)c2cccc(Cl)c2[C@@]5(C)c3cc(Cl)ccc3N(Cc4ccc(OC)cc4OC)C5=O
tox21-sbe-bla-antagonist-p1	CID_53316382	1	53316382	Fc1cccc(c1)Cn4c5ccc(F)cc5cc4C(=O)Nc2cc3ccnc3cc2
tox21-sbe-bla-antagonist-p1	CID_13940	1	13940	ClC2=C(Cl)C3(Cl)C1COS(=O)(=O)OCC1C2(Cl)C3(Cl)Cl
tox21-sbe-bla-antagonist-p1	CID_91757	1	91757	FC(F)(F)c1nc(c(c(CC(C)C)c1C(=O)SC)C(=O)SC)C(F)F
tox21-sbe-bla-antagonist-p1	CID_16684434	1	16684434	[Na+].[O-]C(=O)c1ccccc1S[Hg]CC
